Tarih,Bölge,Ürün Kategorisi,Ürün Adı,Birim Fiyat (TL),Satış Miktarı,Toplam Tutar (TL),Müşteri Segmenti,Ödeme Yöntemi,Müşteri Yaşı,Cinsiyet,Sipariş Durumu,Müşteri Memnuniyeti,İndirim Oranı
2025-05-26,İzmir,Kozmetik,Ruj,239.15,1,239.15,Bireysel,Havale/EFT,18.0,Erkek,İade Edildi,3.7,0.0
2025-05-27,Gaziantep,Elektronik,Tablet,24733.57,4,98934.28,Premium,Kapıda Ödeme,21.0,Kadın,Tamamlandı,4.4,0.0
2025-05-27,Ankara,Elektronik,Kulaklık,20367.91,1,20367.91,Premium,Banka Kartı,44.0,Kadın,Tamamlandı,3.1,0.0
2025-05-27,Antalya,Kozmetik,Nemlendirici Krem,962.87,1,962.87,Bireysel,Kapıda Ödeme,22.0,Erkek,Tamamlandı,4.9,0.0
2025-05-27,İstanbul,Gıda,Kahve,477.3,2,954.6,Bireysel,Havale/EFT,18.0,Erkek,Tamamlandı,5.0,0.22
2025-05-28,İzmir,Giyim,Pantolon,2028.02,1,2028.02,Bireysel,Havale/EFT,45.0,Kadın,Tamamlandı,5.0,0.0
2025-05-30,Ankara,Elektronik,Tablet,2148.47,2,4296.94,Bireysel,Kredi Kartı,29.0,Erkek,Tamamlandı,3.6,0.0
2025-05-30,Samsun,Giyim,Pantolon,1442.86,2,2885.72,Kurumsal,Banka Kartı,42.0,Erkek,Tamamlandı,4.1,0.0
2025-05-30,Konya,Giyim,Ayakkabı,672.07,1,672.07,Bireysel,Banka Kartı,21.0,Kadın,Tamamlandı,2.4,0.24
2025-05-30,İstanbul,Giyim,Ayakkabı,451.26,1,451.26,Bireysel,Kredi Kartı,38.0,Kadın,Beklemede,4.4,0.0
2025-05-31,İzmir,Ev & Yaşam,Mum,1385.12,2,2770.24,Bireysel,Kredi Kartı,20.0,Erkek,Tamamlandı,4.2,0.0
2025-05-31,Konya,Giyim,Pantolon,1171.73,2,2343.46,Bireysel,Kapıda Ödeme,30.0,Kadın,Tamamlandı,,0.0
2025-06-01,Trabzon,Giyim,Pantolon,2121.82,2,4243.64,Kurumsal,Havale/EFT,29.0,Erkek,Tamamlandı,3.9,0.13
2025-06-01,Antalya,Giyim,Elbise,1054.11,4,4216.44,Bireysel,Banka Kartı,25.0,Kadın,Tamamlandı,4.8,0.0
2025-06-01,Ankara,Kozmetik,Ruj,673.65,4,2694.6,Bireysel,Havale/EFT,38.0,Erkek,Tamamlandı,4.5,0.0
2025-06-02,Bursa,Kozmetik,Parfüm,807.3,2,1614.6,Bireysel,Kredi Kartı,28.0,Kadın,Tamamlandı,4.0,0.0
2025-06-02,Ankara,Elektronik,Dizüstü Bilgisayar,15856.66,1,15856.66,Bireysel,Havale/EFT,22.0,Erkek,Tamamlandı,3.7,0.0
2025-06-03,Konya,Spor,Dambıl Seti,642.7,10,6427.0,Premium,Kredi Kartı,29.0,Kadın,Tamamlandı,3.1,0.0
2025-06-04,İzmir,Giyim,Tişört,1097.0,3,3291.0,Kurumsal,Banka Kartı,38.0,Kadın,Tamamlandı,3.5,0.0
2025-06-04,Samsun,Gıda,Kuruyemiş,190.77,1,190.77,Bireysel,Kredi Kartı,46.0,Kadın,Tamamlandı,,0.0
2025-06-05,Ankara,Gıda,Zeytinyağı,297.54,1,297.54,Bireysel,Havale/EFT,37.0,Kadın,Tamamlandı,3.9,0.0
2025-06-05,Gaziantep,Giyim,Ayakkabı,831.1,2,1662.2,Bireysel,Kredi Kartı,44.0,Erkek,Tamamlandı,3.7,0.15
2025-06-06,Ankara,Elektronik,Kulaklık,7080.67,4,28322.68,Bireysel,Havale/EFT,39.0,Erkek,Tamamlandı,4.2,0.0
2025-06-07,İzmir,Kozmetik,Nemlendirici Krem,100.35,5,501.75,Premium,Kredi Kartı,29.0,Kadın,Tamamlandı,3.7,0.06
2025-06-07,Antalya,Elektronik,Akıllı Saat,8967.86,5,44839.3,Bireysel,Havale/EFT,57.0,Erkek,Tamamlandı,5.0,0.23
2025-06-08,Trabzon,Kozmetik,Nemlendirici Krem,283.74,2,567.48,Bireysel,Kapıda Ödeme,26.0,Erkek,İptal Edildi,5.0,0.0
2025-06-08,Antalya,Giyim,Ayakkabı,294.36,1,294.36,Kurumsal,Kredi Kartı,35.0,Kadın,Beklemede,3.3,0.16
2025-06-08,İstanbul,Giyim,Tişört,251.09,4,1004.36,Bireysel,Kredi Kartı,35.0,Erkek,Beklemede,4.2,0.0
2025-06-08,İstanbul,Giyim,Elbise,1576.25,4,6305.0,Kurumsal,Kapıda Ödeme,58.0,Kadın,Tamamlandı,3.3,0.0
2025-06-09,Bursa,Gıda,Kuruyemiş,175.19,3,525.57,Kurumsal,Kredi Kartı,39.0,Erkek,Tamamlandı,5.0,0.0
2025-06-09,Ankara,Ev & Yaşam,Dekoratif Vazo,1098.83,3,3296.49,Kurumsal,Banka Kartı,55.0,Erkek,Tamamlandı,3.4,0.0
2025-06-09,Ankara,Giyim,Elbise,1015.24,2,2030.48,Bireysel,Banka Kartı,50.0,Kadın,Tamamlandı,5.0,0.0
2025-06-09,Samsun,Kitap & Kırtasiye,Boyama Kitabı,281.02,2,562.04,Bireysel,Banka Kartı,18.0,Erkek,İptal Edildi,3.3,0.0
2025-06-09,Adana,Kitap & Kırtasiye,Roman,284.66,3,853.98,Bireysel,Havale/EFT,39.0,Erkek,Tamamlandı,2.5,0.19
2025-06-09,İstanbul,Spor,Yoga Matı,2493.09,1,2493.09,Kurumsal,Havale/EFT,33.0,Erkek,Beklemede,3.9,0.0
2025-06-10,Samsun,Elektronik,Dizüstü Bilgisayar,8942.62,3,26827.86,Kurumsal,Banka Kartı,20.0,Erkek,İade Edildi,4.4,0.0
2025-06-12,İstanbul,Kitap & Kırtasiye,Ajanda,47.7,3,143.1,Bireysel,Kredi Kartı,40.0,Kadın,İade Edildi,,0.0
2025-06-14,İstanbul,Kozmetik,Nemlendirici Krem,525.95,5,2629.75,Bireysel,Kredi Kartı,28.0,Kadın,Tamamlandı,3.2,0.11
2025-06-15,Ankara,Gıda,Zeytinyağı,237.77,1,237.77,Premium,Kredi Kartı,48.0,Kadın,Tamamlandı,3.5,0.18
2025-06-15,İzmir,Kozmetik,Nemlendirici Krem,210.07,2,420.14,Bireysel,Havale/EFT,52.0,Erkek,İade Edildi,4.8,0.21
2025-06-15,Adana,Gıda,Çay,38.5,2,77.0,Bireysel,Havale/EFT,40.0,Kadın,Tamamlandı,2.9,0.0
2025-06-17,İstanbul,Elektronik,Dizüstü Bilgisayar,17708.77,2,35417.54,Bireysel,Banka Kartı,42.0,Erkek,Tamamlandı,5.0,0.06
2025-06-20,Bursa,Ev & Yaşam,Havlu Seti,512.29,1,512.29,Bireysel,Kredi Kartı,32.0,Erkek,Tamamlandı,5.0,0.0
2025-06-20,İzmir,Kozmetik,Göz Farı,956.55,6,5739.3,Premium,Banka Kartı,38.0,Erkek,Tamamlandı,2.8,0.0
2025-06-20,Ankara,Elektronik,Tablet,14974.71,1,14974.71,Kurumsal,Kapıda Ödeme,18.0,Kadın,Tamamlandı,2.6,0.28
2025-06-21,Antalya,Kozmetik,Parfüm,982.91,3,2948.73,Bireysel,Banka Kartı,18.0,Erkek,Tamamlandı,4.8,0.0
2025-06-21,İstanbul,Giyim,Ceket,940.38,1,940.38,Kurumsal,Kredi Kartı,40.0,Erkek,Beklemede,4.4,0.0
2025-06-23,Konya,Spor,Koşu Ayakkabısı,1956.74,2,3913.48,Kurumsal,Kredi Kartı,36.0,Erkek,Tamamlandı,4.1,0.0
2025-06-24,Trabzon,Gıda,Kuruyemiş,366.51,3,1099.53,Bireysel,Kapıda Ödeme,48.0,Kadın,İptal Edildi,3.8,0.0
2025-06-25,Konya,Giyim,Ceket,862.01,3,2586.03,Kurumsal,Kapıda Ödeme,53.0,Kadın,Tamamlandı,3.1,0.0
2025-06-26,İstanbul,Elektronik,Kulaklık,3092.22,6,18553.32,Premium,Havale/EFT,28.0,Kadın,Tamamlandı,4.6,0.0
2025-06-28,Adana,Giyim,Ceket,2071.67,4,8286.68,Kurumsal,Kredi Kartı,30.0,Erkek,Tamamlandı,3.5,0.0
2025-06-29,Konya,Giyim,Elbise,259.26,3,777.78,Bireysel,Kredi Kartı,44.0,Erkek,Tamamlandı,4.2,0.0
2025-06-29,Bursa,Ev & Yaşam,Nevresim Takımı,1499.22,3,4497.66,Premium,Kapıda Ödeme,39.0,Kadın,Tamamlandı,3.2,0.0
2025-06-29,Gaziantep,Gıda,Bal,126.81,4,507.24,Premium,Kapıda Ödeme,22.0,Erkek,Beklemede,3.7,0.0
2025-06-30,İzmir,Giyim,Tişört,1022.43,1,1022.43,Bireysel,Kredi Kartı,37.0,Erkek,Tamamlandı,4.2,0.19
2025-06-30,Bursa,Giyim,Pantolon,1099.55,2,2199.1,Bireysel,Kredi Kartı,31.0,Erkek,Tamamlandı,4.0,0.0
2025-06-30,Adana,Gıda,Zeytinyağı,484.31,1,484.31,Bireysel,Havale/EFT,35.0,Erkek,Tamamlandı,3.4,0.0
2025-06-30,Antalya,Spor,Yoga Matı,2478.61,5,12393.05,Kurumsal,Kredi Kartı,27.0,Kadın,Tamamlandı,3.4,0.28
2025-07-01,İstanbul,Kozmetik,Parfüm,1070.4,5,5352.0,Kurumsal,Kredi Kartı,36.0,Erkek,Tamamlandı,5.0,0.0
2025-07-01,Bursa,Gıda,Zeytinyağı,493.39,2,986.78,Premium,Banka Kartı,30.0,Kadın,Tamamlandı,2.1,0.17
2025-07-01,Ankara,Giyim,Tişört,1168.53,1,1168.53,Bireysel,Kapıda Ödeme,41.0,Kadın,İptal Edildi,2.7,0.0
2025-07-01,Ankara,Elektronik,Dizüstü Bilgisayar,12670.21,7,88691.47,Bireysel,Kredi Kartı,43.0,Kadın,Tamamlandı,2.5,0.0
2025-07-03,Gaziantep,Giyim,Pantolon,256.87,3,770.61,Premium,Kapıda Ödeme,28.0,Erkek,Tamamlandı,4.6,0.0
2025-07-03,Gaziantep,Kitap & Kırtasiye,Kalem Seti,70.56,2,141.12,Bireysel,Kredi Kartı,,Kadın,Tamamlandı,2.4,0.0
2025-07-03,Gaziantep,Elektronik,Akıllı Saat,22300.99,1,22300.99,Bireysel,Kapıda Ödeme,44.0,Erkek,Tamamlandı,4.0,0.1
2025-07-03,Antalya,Ev & Yaşam,Yastık,1284.73,1,1284.73,Bireysel,Banka Kartı,45.0,Erkek,Tamamlandı,4.7,0.0
2025-07-04,Trabzon,Ev & Yaşam,Nevresim Takımı,1065.5,1,1065.5,Bireysel,Kapıda Ödeme,42.0,Kadın,Tamamlandı,5.0,0.08
2025-07-04,Bursa,Giyim,Ceket,1969.29,6,11815.74,Bireysel,Banka Kartı,22.0,Erkek,İptal Edildi,3.3,0.06
2025-07-04,Konya,Elektronik,Dizüstü Bilgisayar,19977.78,3,59933.34,Kurumsal,Kapıda Ödeme,47.0,Kadın,Tamamlandı,4.4,0.0
2025-07-05,Bursa,Elektronik,Akıllı Saat,14271.72,2,28543.44,Bireysel,Kredi Kartı,38.0,Kadın,Beklemede,5.0,0.29
2025-07-07,Gaziantep,Kozmetik,Parfüm,322.02,1,322.02,Bireysel,Banka Kartı,54.0,Kadın,Tamamlandı,3.8,0.0
2025-07-07,Antalya,Spor,Koşu Ayakkabısı,675.36,2,1350.72,Kurumsal,Havale/EFT,41.0,Kadın,İade Edildi,4.9,0.0
2025-07-07,İzmir,Gıda,Kuruyemiş,178.35,6,1070.1,Kurumsal,Kredi Kartı,34.0,Erkek,Tamamlandı,2.7,0.0
2025-07-09,İzmir,Spor,Pilates Bandı,2469.85,1,2469.85,Kurumsal,Kredi Kartı,39.0,Erkek,Tamamlandı,2.9,0.0
2025-07-09,İzmir,Gıda,Kuruyemiş,478.05,1,478.05,Bireysel,Havale/EFT,,Kadın,İptal Edildi,3.6,0.26
2025-07-09,Bursa,Giyim,Ceket,658.37,1,658.37,Bireysel,Banka Kartı,60.0,Kadın,Tamamlandı,3.1,0.0
2025-07-09,Gaziantep,Gıda,Çay,280.66,1,280.66,Bireysel,Kapıda Ödeme,32.0,Kadın,İade Edildi,4.0,0.0
2025-07-10,İstanbul,Elektronik,Tablet,1243.67,2,2487.34,Kurumsal,Kapıda Ödeme,52.0,Kadın,Tamamlandı,5.0,0.17
2025-07-11,İstanbul,Giyim,Ayakkabı,167.94,3,503.82,Bireysel,Banka Kartı,41.0,Kadın,İade Edildi,3.7,0.0
2025-07-11,İzmir,Spor,Koşu Ayakkabısı,2017.88,3,6053.64,Kurumsal,Banka Kartı,47.0,Erkek,Beklemede,3.8,0.0
2025-07-12,İzmir,Kozmetik,Parfüm,758.72,1,758.72,Bireysel,Kredi Kartı,33.0,Erkek,Tamamlandı,3.7,0.0
2025-07-13,İstanbul,Giyim,Pantolon,557.18,5,2785.9,Bireysel,Havale/EFT,42.0,Erkek,Tamamlandı,,0.0
2025-07-14,İzmir,Spor,Spor Çantası,222.76,1,222.76,Premium,Kredi Kartı,54.0,Erkek,Tamamlandı,5.0,0.0
2025-07-14,Trabzon,Giyim,Pantolon,2243.32,2,4486.64,Bireysel,Banka Kartı,33.0,Kadın,İade Edildi,3.5,0.0
2025-07-15,İzmir,Kitap & Kırtasiye,Roman,288.81,6,1732.86,Premium,Kredi Kartı,44.0,Erkek,Tamamlandı,4.0,0.0
2025-07-16,Bursa,Giyim,Ayakkabı,1415.14,6,8490.84,Kurumsal,Kredi Kartı,18.0,Erkek,Tamamlandı,4.4,0.12
2025-07-16,Ankara,Giyim,Ceket,425.61,5,2128.05,Premium,Kredi Kartı,38.0,Erkek,Tamamlandı,3.6,0.09
2025-07-16,İzmir,Gıda,Kuruyemiş,88.87,8,710.96,Premium,Kapıda Ödeme,35.0,Kadın,Tamamlandı,3.7,0.0
2025-07-17,İstanbul,Gıda,Kahve,172.92,1,172.92,Premium,Banka Kartı,40.0,Kadın,Tamamlandı,3.3,0.0
2025-07-17,Bursa,Ev & Yaşam,Yastık,514.02,4,2056.08,Bireysel,Banka Kartı,36.0,Erkek,Tamamlandı,3.7,0.0
2025-07-17,İstanbul,Ev & Yaşam,Dekoratif Vazo,1463.61,1,1463.61,Bireysel,Banka Kartı,34.0,Kadın,Tamamlandı,4.1,0.0
2025-07-18,İzmir,Gıda,Bal,484.28,6,2905.68,Kurumsal,Kredi Kartı,43.0,Erkek,Tamamlandı,4.3,0.0
2025-07-18,Ankara,Kozmetik,Parfüm,63.17,1,63.17,Kurumsal,Kredi Kartı,29.0,Erkek,Tamamlandı,3.8,0.0
2025-07-18,Antalya,Kozmetik,Göz Farı,145.24,2,290.48,Bireysel,Banka Kartı,40.0,Kadın,İade Edildi,2.8,0.0
2025-07-19,Konya,Elektronik,Akıllı Telefon,23705.25,2,47410.5,Bireysel,Banka Kartı,31.0,Kadın,Tamamlandı,2.9,0.0
2025-07-19,Antalya,Kozmetik,Parfüm,561.93,3,1685.79,Bireysel,Banka Kartı,42.0,Erkek,İade Edildi,3.4,0.0
2025-07-19,Ankara,Elektronik,Dizüstü Bilgisayar,7229.31,1,7229.31,Premium,Havale/EFT,35.0,Erkek,Tamamlandı,3.7,0.0
2025-07-19,İstanbul,Kitap & Kırtasiye,Boyama Kitabı,184.96,7,1294.72,Bireysel,Banka Kartı,27.0,Kadın,Tamamlandı,4.4,0.0
2025-07-20,Bursa,Kozmetik,Göz Farı,712.6,4,2850.4,Bireysel,Kredi Kartı,41.0,Erkek,Tamamlandı,3.6,0.0
2025-07-20,Adana,Elektronik,Akıllı Telefon,9946.04,3,29838.12,Kurumsal,Kredi Kartı,40.0,Kadın,Tamamlandı,2.5,0.0
2025-07-22,Trabzon,Ev & Yaşam,Havlu Seti,801.12,2,1602.24,Kurumsal,Kapıda Ödeme,34.0,Erkek,Tamamlandı,3.5,0.0
2025-07-22,Ankara,Kitap & Kırtasiye,Defter,195.63,1,195.63,Premium,Banka Kartı,35.0,Erkek,Tamamlandı,3.0,0.0
2025-07-23,Antalya,Elektronik,Tablet,7218.22,4,28872.88,Bireysel,Havale/EFT,18.0,Kadın,Tamamlandı,4.2,0.0
2025-07-23,Konya,Gıda,Bal,265.29,3,795.87,Bireysel,Havale/EFT,31.0,Kadın,Tamamlandı,4.1,0.18
2025-07-24,İzmir,Spor,Pilates Bandı,2238.2,2,4476.4,Kurumsal,Kredi Kartı,19.0,Erkek,Tamamlandı,3.6,0.0
2025-07-25,İzmir,Elektronik,Dizüstü Bilgisayar,22090.64,1,22090.64,Premium,Kredi Kartı,28.0,Erkek,Beklemede,4.1,0.13
2025-07-25,İstanbul,Giyim,Pantolon,262.17,2,524.34,Bireysel,Banka Kartı,30.0,Kadın,İptal Edildi,5.0,0.25
2025-07-25,Ankara,Elektronik,Akıllı Saat,11475.31,1,11475.31,Premium,Havale/EFT,25.0,Kadın,İade Edildi,3.5,0.0
2025-07-26,Bursa,Ev & Yaşam,Mum,645.22,2,1290.44,Kurumsal,Banka Kartı,46.0,Erkek,Tamamlandı,3.4,0.0
2025-07-27,İstanbul,Kitap & Kırtasiye,Defter,255.49,2,510.98,Bireysel,Havale/EFT,43.0,Erkek,İade Edildi,4.3,0.0
2025-07-27,İzmir,Giyim,Pantolon,2177.71,3,6533.13,Bireysel,Kredi Kartı,39.0,Erkek,Tamamlandı,4.5,0.0
2025-07-27,Gaziantep,Gıda,Kuruyemiş,484.37,1,484.37,Premium,Kredi Kartı,32.0,Kadın,Tamamlandı,3.3,0.0
2025-07-27,Trabzon,Elektronik,Akıllı Saat,9716.67,4,38866.68,Bireysel,Kredi Kartı,38.0,Kadın,İptal Edildi,3.4,0.0
2025-07-28,Adana,Elektronik,Kulaklık,5210.32,7,36472.24,Kurumsal,Kredi Kartı,40.0,Erkek,Tamamlandı,4.2,0.0
2025-07-28,Antalya,Elektronik,Dizüstü Bilgisayar,12612.08,2,25224.16,Kurumsal,Banka Kartı,23.0,Kadın,Tamamlandı,5.0,0.3
2025-07-28,Antalya,Giyim,Tişört,1575.81,2,3151.62,Bireysel,Banka Kartı,45.0,Erkek,Tamamlandı,5.0,0.0
2025-07-28,Bursa,Spor,Koşu Ayakkabısı,2314.54,5,11572.7,Kurumsal,Banka Kartı,18.0,Erkek,Tamamlandı,3.6,0.13
2025-07-29,Samsun,Ev & Yaşam,Havlu Seti,197.68,2,395.36,Premium,Banka Kartı,54.0,Erkek,Tamamlandı,4.5,0.0
2025-07-30,Antalya,Elektronik,Dizüstü Bilgisayar,3132.54,3,9397.62,Kurumsal,Havale/EFT,30.0,Kadın,Tamamlandı,4.1,0.0
2025-07-30,İstanbul,Kozmetik,Göz Farı,1062.31,3,3186.93,Premium,Kapıda Ödeme,31.0,Erkek,Tamamlandı,4.7,0.3
2025-07-31,Trabzon,Elektronik,Akıllı Saat,10386.24,4,41544.96,Premium,Kredi Kartı,40.0,Erkek,Tamamlandı,5.0,0.0
2025-07-31,Gaziantep,Kozmetik,Güneş Kremi,284.73,2,569.46,Bireysel,Banka Kartı,24.0,Erkek,Tamamlandı,4.2,0.13
2025-08-01,İstanbul,Gıda,Çay,427.39,3,1282.17,Bireysel,Kapıda Ödeme,27.0,Erkek,Tamamlandı,3.8,0.0
2025-08-01,Antalya,Giyim,Elbise,1815.58,2,3631.16,Kurumsal,Kredi Kartı,25.0,Erkek,Tamamlandı,4.3,0.23
2025-08-02,Gaziantep,Gıda,Kuruyemiş,40.33,1,40.33,Kurumsal,Banka Kartı,33.0,Erkek,Tamamlandı,5.0,0.0
2025-08-02,Bursa,Giyim,Pantolon,1777.63,2,3555.26,Bireysel,Banka Kartı,41.0,Erkek,Tamamlandı,4.3,0.0
2025-08-03,İzmir,Gıda,Bal,365.4,1,365.4,Bireysel,Havale/EFT,44.0,Erkek,Tamamlandı,2.5,0.22
2025-08-03,Konya,Ev & Yaşam,Mum,1031.83,2,2063.66,Bireysel,Havale/EFT,48.0,Kadın,Tamamlandı,4.3,0.23
2025-08-04,Konya,Gıda,Zeytinyağı,194.83,2,389.66,Bireysel,Havale/EFT,19.0,Kadın,Tamamlandı,2.4,0.24
2025-08-09,Bursa,Elektronik,Kulaklık,1103.79,3,3311.37,Bireysel,Havale/EFT,18.0,Kadın,Tamamlandı,5.0,0.0
2025-08-10,Bursa,Gıda,Zeytinyağı,97.11,2,194.22,Bireysel,Havale/EFT,22.0,Kadın,Tamamlandı,3.4,0.2
2025-08-10,İzmir,Kozmetik,Parfüm,176.3,1,176.3,Bireysel,Havale/EFT,27.0,Kadın,Tamamlandı,3.6,0.21
2025-08-10,Konya,Gıda,Çay,151.4,1,151.4,Bireysel,Banka Kartı,46.0,Kadın,İptal Edildi,2.9,0.0
2025-08-12,Bursa,Ev & Yaşam,Mum,64.57,1,64.57,Kurumsal,Kredi Kartı,36.0,Kadın,Tamamlandı,4.5,0.28
2025-08-14,Bursa,Giyim,Ceket,1666.16,1,1666.16,Bireysel,Havale/EFT,36.0,Erkek,Tamamlandı,3.5,0.0
2025-08-15,Bursa,Gıda,Zeytinyağı,270.21,7,1891.47,Bireysel,Havale/EFT,23.0,Kadın,İptal Edildi,4.0,0.0
2025-08-15,Antalya,Ev & Yaşam,Havlu Seti,1144.65,2,2289.3,Kurumsal,Kredi Kartı,37.0,Kadın,Tamamlandı,3.9,0.0
2025-08-16,Gaziantep,Ev & Yaşam,Yastık,1292.69,2,2585.38,Bireysel,Havale/EFT,42.0,Erkek,Tamamlandı,2.7,0.0
2025-08-16,Antalya,Gıda,Kahve,245.99,2,491.98,Bireysel,Kredi Kartı,37.0,Erkek,Tamamlandı,5.0,0.0
2025-08-17,İstanbul,Ev & Yaşam,Yastık,1271.18,3,3813.54,Premium,Banka Kartı,27.0,Erkek,Tamamlandı,5.0,0.08
2025-08-18,İstanbul,Ev & Yaşam,Havlu Seti,1233.28,7,8632.96,Kurumsal,Kredi Kartı,33.0,Erkek,İptal Edildi,3.4,0.0
2025-08-18,İstanbul,Kozmetik,Parfüm,725.4,2,1450.8,Kurumsal,Kredi Kartı,46.0,Kadın,Tamamlandı,,0.0
2025-08-20,İzmir,Gıda,Çay,47.64,4,190.56,Premium,Banka Kartı,41.0,Erkek,Tamamlandı,5.0,0.0
2025-08-21,İstanbul,Gıda,Çay,148.44,1,148.44,Bireysel,Havale/EFT,36.0,Kadın,Beklemede,3.6,0.0
2025-08-23,Trabzon,Gıda,Bal,75.88,1,75.88,Bireysel,Havale/EFT,43.0,Erkek,Tamamlandı,4.4,0.0
2025-08-23,İstanbul,Elektronik,Akıllı Saat,13385.69,1,13385.69,Bireysel,Havale/EFT,19.0,Erkek,İade Edildi,3.7,0.13
2025-08-23,Konya,Spor,Spor Çantası,1560.75,2,3121.5,Bireysel,Havale/EFT,31.0,Erkek,Tamamlandı,4.0,0.23
2025-08-24,İstanbul,Giyim,Ayakkabı,1825.91,5,9129.55,Kurumsal,Kapıda Ödeme,36.0,Kadın,Tamamlandı,4.6,0.0
2025-08-24,İstanbul,Spor,Pilates Bandı,541.36,3,1624.08,Bireysel,Havale/EFT,59.0,Kadın,Tamamlandı,,0.0
2025-08-26,Ankara,Elektronik,Akıllı Telefon,6206.1,4,24824.4,Bireysel,Kapıda Ödeme,48.0,Erkek,Tamamlandı,4.4,0.0
2025-08-26,Bursa,Spor,Spor Çantası,1391.48,1,1391.48,Kurumsal,Kredi Kartı,51.0,Erkek,İade Edildi,4.0,0.16
2025-08-26,İstanbul,Giyim,Elbise,1735.79,3,5207.37,Kurumsal,Banka Kartı,44.0,Kadın,Tamamlandı,3.5,0.26
2025-08-26,Ankara,Kitap & Kırtasiye,Ajanda,170.28,2,340.56,Bireysel,Kredi Kartı,37.0,Kadın,Tamamlandı,3.8,0.0
2025-08-27,İstanbul,Gıda,Kahve,483.25,2,966.5,Bireysel,Kredi Kartı,18.0,Kadın,Tamamlandı,4.9,0.17
2025-08-28,İstanbul,Giyim,Tişört,1639.0,6,9834.0,Bireysel,Havale/EFT,38.0,Kadın,İptal Edildi,3.4,0.0
2025-08-28,Gaziantep,Giyim,Tişört,1441.63,1,1441.63,Premium,Banka Kartı,46.0,Erkek,Tamamlandı,3.9,0.0
2025-08-29,İstanbul,Ev & Yaşam,Mum,1011.15,1,1011.15,Bireysel,Kredi Kartı,38.0,Kadın,İptal Edildi,4.0,0.0
2025-08-29,Bursa,Spor,Pilates Bandı,2407.45,3,7222.35,Bireysel,Havale/EFT,27.0,Kadın,Tamamlandı,3.0,0.0
2025-08-29,Samsun,Kitap & Kırtasiye,Defter,68.65,1,68.65,Bireysel,Banka Kartı,25.0,Kadın,Tamamlandı,2.9,0.0
2025-08-30,İzmir,Ev & Yaşam,Nevresim Takımı,175.36,3,526.08,Kurumsal,Kapıda Ödeme,36.0,Kadın,Tamamlandı,4.0,0.2
2025-08-30,İzmir,Gıda,Zeytinyağı,58.63,1,58.63,Bireysel,Kapıda Ödeme,43.0,Erkek,Beklemede,5.0,0.27
2025-08-30,Trabzon,Kitap & Kırtasiye,Kalem Seti,225.17,1,225.17,Kurumsal,Kredi Kartı,43.0,Erkek,Tamamlandı,3.7,0.0
2025-08-31,Gaziantep,Ev & Yaşam,Dekoratif Vazo,1163.26,1,1163.26,Premium,Kredi Kartı,29.0,Erkek,Tamamlandı,3.1,0.0
2025-08-31,İstanbul,Elektronik,Akıllı Telefon,11501.43,6,69008.58,Kurumsal,Kredi Kartı,24.0,Erkek,Tamamlandı,5.0,0.0
2025-08-31,İstanbul,Elektronik,Akıllı Telefon,12957.74,3,38873.22,Kurumsal,Kapıda Ödeme,37.0,Erkek,Tamamlandı,5.0,0.0
2025-09-01,Konya,Elektronik,Tablet,17836.7,1,17836.7,Kurumsal,Kredi Kartı,30.0,Kadın,Tamamlandı,4.0,0.0
2025-09-01,Antalya,Spor,Spor Çantası,403.24,3,1209.72,Kurumsal,Kredi Kartı,36.0,Erkek,Tamamlandı,3.9,0.0
2025-09-01,Konya,Spor,Pilates Bandı,314.66,1,314.66,Bireysel,Banka Kartı,33.0,Kadın,İade Edildi,3.4,0.0
2025-09-01,Antalya,Giyim,Ceket,2449.05,1,2449.05,Bireysel,Kredi Kartı,38.0,Erkek,İade Edildi,4.5,0.27
2025-09-02,Samsun,Gıda,Çay,80.15,4,320.6,Kurumsal,Kapıda Ödeme,21.0,Kadın,İade Edildi,3.2,0.0
2025-09-03,Konya,Gıda,Zeytinyağı,326.11,2,652.22,Bireysel,Kapıda Ödeme,33.0,Erkek,İade Edildi,4.6,0.0
2025-09-03,İstanbul,Gıda,Çay,457.79,2,915.58,Premium,Kapıda Ödeme,26.0,Kadın,Tamamlandı,3.1,0.0
2025-09-04,İstanbul,Spor,Spor Çantası,2825.63,2,5651.26,Bireysel,Kredi Kartı,58.0,Erkek,Tamamlandı,3.0,0.0
2025-09-04,İzmir,Giyim,Tişört,2469.43,2,4938.86,Kurumsal,Banka Kartı,45.0,Erkek,Tamamlandı,4.3,0.13
2025-09-04,Bursa,Gıda,Kahve,201.35,5,1006.75,Bireysel,Havale/EFT,62.0,Erkek,Tamamlandı,3.0,0.17
2025-09-04,İzmir,Giyim,Tişört,676.16,2,1352.32,Bireysel,Kapıda Ödeme,57.0,Erkek,Tamamlandı,4.9,0.0
2025-09-04,İstanbul,Spor,Koşu Ayakkabısı,1251.28,1,1251.28,Premium,Kredi Kartı,24.0,Kadın,İade Edildi,4.0,0.0
2025-09-04,Adana,Ev & Yaşam,Havlu Seti,1069.76,10,10697.6,Premium,Kredi Kartı,22.0,Kadın,Tamamlandı,3.2,0.0
2025-09-04,Adana,Gıda,Çay,309.03,1,309.03,Bireysel,Kapıda Ödeme,18.0,Kadın,Tamamlandı,2.8,0.12
